print,type,snippet,headline,word.count,popular
0,News,Our cultural differences blinded me to the obvious.,My Fake Levantine Romance,762,0
0,News,Finding inspiration for a robot on a bathroom door.,Who Made That Android Logo?,628,0
0,News,"Interviews and an examination of confidential documents point to a series of missteps  financial, technical and managerial  that led to the troubles with the new online insurance marketplace.","From the Start, Signs of Trouble at Health Portal",1617,0
1,News,"Even a much-wanted second child is often regarded with more judgment than joy, and brings a fresh burden of parental worry and guilt.",From One Child to Two,874,1
0,News,"A program in Oakland, Calif., is one of the latest and most contentious examples of cities using big data technology, and federal dollars, for routine law enforcement.",Privacy Fears Grow as Cities Increase Surveillance,1196,0
1,News,"Microsoft is discovering that gains in market share for its mobile phones are incremental, slowly acquired and ultimately dwarfed by the position held by Google.","As Microsoft Updates Mobile Software, a Cautionary Tale",585,0
1,News,"Google said it made it easy for users to opt out of its new plan for using their personal information in social ads, but some readers found the opt-out process to be confusing.",How to Opt Out of Google's Plan to Use Your Name and Comments in Ads,298,0
0,Other,Will Dave Eggerss new novel The Circle end up being prophetic? The book is a warning about how we are well on our way to losing the last shred of privacy we have.,A World Without Privacy,834,0
1,News,"By acquiring a stake in Supercell, SoftBank is positioning itself to take advantage of an increase in game play that has been spurred by rising smartphone use and high-speed connections.",SoftBank Buys 51% of Finnish Mobile Game Maker for $1.5 Billion,668,0
1,News,"Though some pundits say Jamie Dimon should be fired, JPMorgan board members and regulators disagree. | Senate leaders are near a bipartisan deal to raise the debt ceiling. | As buyout firms look to raise money, some will walk away empty-handed. | Fin",No Consensus on JPMorgan's Chief,1667,0
1,News,"Almost two centuries after Ada Lovelace wrote the first computer program, women remain in the minority in technology, though people are trying to change that.",A Day to Remember the First Computer Programmer Was a Woman,334,0
1,News,The N.S.A. is sweeping up hundreds of millions of contact lists from e-mail and instant messaging accounts around the world each year.,The N.S.A. May Have Your Address Book,555,0
0,News,"Whether for nostalgia, utility or aesthetic appeal, vintage mixers are widely admired and obsessively acquired.","For Some, an Appliance; for Others, Art",914,0
1,News,"According to a Yahoo earnings presentation, its Chinese partner reported $707 million in profit attributable to ordinary shareholders, up 159 percent from the same time a year ago.","Through Yahoo Earnings, a Window Into Alibaba's Performance",299,0
1,News,"Amazon, Microsoft, Apple and Google are encouraging schools, parents and teachers to introduce students to programming during Computer Science Education Week, which runs Dec. 9 to 15.",Tech Rivals Lay Down Arms for Youth Coding,248,0
1,News,Tuesdays highlights from around the Web include a 2010 profile of Apples new head of retailing and reactions to Googles new shared endorsements.,"Today's Scuttlebot: Angela Ahrendts Earns Her Stripes, and Eric Schmidt's Face on Google Ads",163,0
1,Other,"Which came first, the elected officials policy positions or the money given to his or her campaign?",The Political-Monetary Complex,1782,1
0,News,"Teenagers will now be able to post items that can be seen by the public, making it easier for the social network to turn a post into an ad that can be shown widely.",Facebook Eases Privacy Rules for Teenagers,996,0
1,News,An upgrade to Yahoo Mail has longtime users summoning their online pitchforks.,Furor Over Yahoo Mail Changes ,757,1
1,News,"The new fund, backed by Andreessen Horowitz and the celebrity investor Ron Conway, will invest as much as $1 million in ventures that analyze social behavior.",New Silicon Valley Fund to Back Big Data Start-Ups,354,0
0,News,Lawmakers have introduced a measure that could require American companies to seek European clearance before complying with United States data warrants.,Europe Moves to Shield Citizens Data,588,0
0,Other,To look back now is to realize how much has changed in the half-century since President Kennedy visited.,The Last King of Ireland,857,1
0,Other,Washingtons most-feared private investigator isnt afraid of Dumpster diving.,Terry Lenzner on Tricky Dick and Dirty Tricks,663,0
0,News,The shares closed up by a record 14 percent in another reminder that a handful of companies have taken control of the technology industry.,"Google Stock Tops $1,000, Highlighting a Tech Divide",885,0
1,News,To find a month when the industry performed better you need to go back nearly half a decade.,"Video Game Sales Bounce Back, Thanks to Grand Theft Auto ",502,0
1,News,"Fridays highlights from around the Web include news of an advertising partnership between Googles DoubleClick and Facebooks FBX. Plus, a conversation with director Spike Jonze on his new film, Her, and our bonds with mobile devices.","Today's Scuttlebot: Google and Facebook Partner on Ads, and Talk to Me, Siri",184,0
0,News,"As the European Union has emerged as a regulatory superpower affecting 28 countries, lobbying in its seat of power has become ever more competitive.",Lobbying Bonanza as Firms Try to Influence European Union,2476,0
1,News,The case for libraries.,Read!,853,0
0,Other,Posting photos of ourselves online is an inviting and informative way to keep in touch.,"My Selfie, Myself",1318,0
1,News,"For some entrepreneurs, a new goal: offering online interaction without a chance of surveillance.",Seeking Online Refuge From Spying Eyes,1043,0
0,News,Walmart is beefing up its technology in an effort to compete with Amazon for Internet shoppers and the software engineers needed to attract them.,"To Catch Up, Walmart Moves to Amazon Turf",1212,0
1,News,"Early reports from e-commerce companies like eBay signaled that economic uncertainty could portend a slow holiday season, but analysts cautioned that it was too early to tell.",Online Retailers Fear a Dreary Holiday Shopping Season,351,0
0,Other,"First came the false claims of rate shock, and now we have claims that Medicaid makes you sicker.",Lousy Medicaid Arguments,794,0
1,News,"As competition in the tablet computer market becomes more intense, Apple, Nokia and Microsoft are all about to unveil new devices.",Daily Report: New Bids for Dominating the Tablet Market,238,0
1,News,"The Facebook co-founder is beginning to direct money to various causes, including a contribution to a group promoting computer science education in schools.",Mark Zuckerberg Starts Spending His Billion-Dollar Charitable Fund,542,0
0,News,"With gargantuan revenue, Amazons recent profits have been slim to nonexistent. In its quest to become the worlds bazaar, are earnings beside the point?","Sales Are Colossal, Shares Are Soaring. All Amazon Is Missing Is a Profit",1314,1
1,News,"Microsoft will soon have to integrate Nokias devices business, but for now, Nokia is forging ahead with a Windows tablet similar to Microsofts Surface 2, which goes on sale today.",Nokia's New Tablet Arrives Ahead of Microsoft Deal ,487,0
1,News,"Apple announced an iPad Air, a faster and thinner tablet, and a new Mini that comes with a higher resolution retina display.",Highlights and Analysis From Apple's Event,2070,0
1,News,Owner salaries have declined from a year ago  and nearly 15 percent of small-business owners work a second job to make ends meet.,Today in Small Business: What the Owner Takes Home,411,0
1,News,"Apples suite of productivity apps, iWork, has struggled to inflict damage to Microsofts Office business. Now, Apple has made it free to anyone who buys its new computing devices.",Apple Exploits Microsoft Hesitation on Office,452,0
1,News,"Experts recommend that women stay connected to the working world, which can help in case of divorce and also narrow the wage gap between men and women.",Keeping a Foot in the Office Door Can Ease Mothers Anxiety,747,0
1,News,"While introducing new iPad tablets, Apple announced that its iWork suite, which essentially duplicates Microsofts Office software, would be provided to anyone who bought a new computer or mobile device.","Daily Report: Apple Challenges Microsoft, Offering Free Apps",291,0
1,News,Is the concept behind Bid4spots just too complicated to explain?,Trying to Explain Complicated Ideas Online,666,0
1,News,"Optimal, a social advertising company, is offering a new product that will synchronize ads to run on television and Facebook at the same time.",Social TV Ads (Sort of) Come to Facebook,729,0
1,News,"Our family name meant bad luck man in Polish, German, Dutch, Hungarian and Czech. When half of Europe reads it, they think instantly of misfortune. Who would want to saddle their children with that?",Our Last Name Meant 'Bad Luck.' So We Changed It.,806,0
1,News,Apples keynote presentations were once the most exciting events in the tech industry. Now they feel repetitive and boring.,Longing for the 'Wow' at Apple's Product Showcases,466,1
0,News,"The number of technology companies in East London has roughly quadrupled over the last four years, to around 1,400, according to government statistics.",Technology on the Thames,1261,0
1,Blog,"The Electronic Frontier Foundation produced a video, starring Maggie Gyllenhaal and John Cusack, among others, that criticizes the National Security Agencys spying practices and data collection.",Hollywood Stars Ask N.S.A. to Stop Mass Surveillance,340,0
1,News,"As Googles search advertising business faces new challenges, it is experimenting with banner ads in search results, despite past promises to users that it would never show such ads.","In a Major Departure, Google Shows Banner Ads in Search Results",443,0
1,News,"Authorities suspect that JPMorgan Chase turned a blind eye to Bernard L. Madoffs Ponzi scheme, and they are said to be pursuing a type of prosecution deal that is nearly unheard-of for a large American bank.",JPMorgan Faces Possible Penalty in Madoff Case,1553,1
1,News,"Suspecting JPMorgan Chase turned a blind eye to Bernard L. Madoffs huge Ponzi scheme, authorities are preparing to take action. | A jury has found Bank of America liable of having sold defective mortgages. | McKesson has agreed to acquire a contro",Madoff Case Looms Over JPMorgan,1837,0
1,News,The activist investor Carl C. Icahn posted a letter on his new Web site to Timothy D. Cook urging Apple to immediately begin an offer to buy back $150 billion in Apple shares.,"Icahn Amps Up Pressure on Apple, but His Stake Limits His Leverage",869,0
1,News,"Its a shakedown, witch hunt, scalping jihad, Jon Stewart said, mocking financial televisions coverage of the $13 billion JPMorgan Chase settlement.",'The Daily Show' and the Wall Street 'Witch Hunt',339,0
1,News,A program at George Washington University School of Business is helping women be considered for board seats and training them to step into those posts.,Focused Effort to Narrow the Gender Gap on Corporate Boards,1154,0
1,News,LinkedIns new mobile app has been panned by security researchers who fear it could be a tool for hackers or government snoops.,LinkedIn's New Mobile App Called 'a Dream for Attackers',649,0
1,News,"What you need to know for Friday and the weekend: Obama visits a Brooklyn school, the weather stays chilly, and a food barge arrives.",New York Today: Obama's Here,1001,0
0,News,With a little help from the Internet.,The Harvard Doctor Who Accidentally Unleashed a Zombie Invasion,1841,0
1,News,"A new Web site, the Roaring Twenties, lets users explore the New York City soundscape from almost a century ago.",Listening to the Roar of 1920s New York,595,0
1,News,"Josie Rourke and James Graham, the author of the hit political drama, This House, at the National Theater, have spent a year researching the impact of social media and online data gathering to create Privacy.",Snowden-Inspired Play to Be Part of Donmar Warehouse Spring Season,349,0
1,News,Six years ago I suffered a stroke that forced me to relearn how to walk. The other day I ran a half-marathon.,"After a Stroke, Running a Half-Marathon",978,0
1,News,A Brazilian police officer who spoke at a technology conference in New York was indicted by prosecutors back home in connection with a notorious case of torture and murder by her unit.,Rio Police Officer Is Indicted for Torture While Lecturing on 'Smart Policing' in New York,1321,0
0,Other,Why can&#8217;t the N.C.A.A. come up with penalties that are fair? The punishment imposed on Miami after a long investigation wasn&#8217;t.,A Little Miami Heat,828,0
1,News,A crunchy Saturday snack from Barry C. Silk.,Getting It Together,458,1
1,News,"On the importance of role models, in real life and on TV.",Nudging Girls Toward Computer Science,935,0
1,News,A sign that enthusiasm might be getting ahead of reality: the number of Internet companies valued at more than $1 billion even though they have no profits.,Disruptions: Are Eager Investors Overvaluing Tech Start-Ups?,972,0
1,Other,Heres what a conversation with him reveals.,Is Glenn Greenwald the Future of News?,5284,0
1,News,Can learning calculus be made easy? What suggestions do you have?,Calculus Made Easy,2245,0
1,News,"Researchers monitored Google search queries from 2008 to 2012 in English, French, Chinese, Portuguese, Russian and Spanish. Almost every week, queries about smoking cessation peaked on Mondays.",Quit Smoking? It's Probably Monday,201,0
1,News,"Mondays highlights from around the Web include a report of electric irons and kettles, embedded with chips, being used to launch spam attacks. Plus, speculation grows about Googles plans for a barge floating in the San Francisco Bay.","Today's Scuttlebot: The Botnet of Things, and Google's Possible Floating Glass Store",290,0
1,News,"While Google offers some solutions, one owner said, she sees drawbacks: Google keeps changing things and their privacy stuff really concerns me.",Business Owners Weigh Their (Often Frustrating) Software Options,629,0
1,News,"A mysterious barge said to be operated by Google is floating in San Francisco Bay, generating intense interest. But it remains unclear what it is for.","In the San Francisco Bay, a Mysterious Google Barge",664,0
1,News,"The attention and money Pirate3D, a small but ambitious maker of three-dimensional printers, attracted on Kickstarter reveals an industry with lots of players and business plans.",The Wide Open Era in 3-D Printing,855,0
1,News,New investments in a social network for neighbors are bound to set off questions about whether venture capitalists are inflating another technology bubble.,"Nextdoor, a Start-Up, Raises $60 Million",694,0
1,News,"At first, the founder of Parties That Cook was devastated by the way her employees responded.",How a Burned Out Owner Got Back Into the Game,1023,0
0,Other,Howard Universitys special role in integration is paving the way for its own obsolescence.,Homecoming at Howard,893,0
0,News,Germanys acquiescence in a British-led effort to freeze the privacy measures highlighted what appear to be contradictions between the verbal support for privacy among European leaders and their policy decisions.,"As It Denounces U.S. Spying, Europe Delays Privacy Protection at Home",1345,0
1,News,"Google is trying to compete with companies like Apple, Facebook and Dropbox by turning Google Plus into a service for photographers both casual and professional.",Google Plus Aims to Become a Photo Storage and Editing Hub,443,0
0,News,"The crusade to sign up Americans is getting all the attention. But behind the scenes, investors are seeing dollar signs.",The President Wants You to Get Rich on Obamacare,4479,0
1,Blog,"Whether or not you attend the annual conference at our headquarters in New York, you can still ask questions of the executives, investors and policymakers.",Submit Your Questions for DealBook's Nov. 12 Conference,1246,0
1,News,"Robert J. Shiller, the Nobel-winning economist, and Vivek Wadhwa, vice president of innovation and research at Singularity University, spar at a conference debate.","For a High-Powered Career, It's Finance vs. Tech",511,0
0,News,"With the growing money and attention devoted to science and technology, university administrators are concerned that the humanities are being eclipsed.","As Interest Fades in the Humanities, Colleges Worry",1323,0
1,News,The initial public offering for the start-up focused on textbook rental and academic services is expected to be one of the more closely watched among the technology community.,Chegg Seeks to Raise Up to $172.5 Million in I.P.O.,339,0
1,News,"Five things to think about when your children want to know how much money you make, including honesty, not making them feel badly and considering what they already know.",What to Do When Your Child Asks About Your Income,972,0
1,News,Small-business employment declines. Do business owners have a false sense of security about their data?,Today in Small Business: Drones That Deliver Pizza,501,0
1,News,"The company showed off an updated version of its mobile operating system, as well as a larger smartphone called the Nexus 5.",Google Announces New Phone and Updates Operating System,575,0
1,Blog,"In the growing field of sentiment analysis, Knotch, which just raised $1.5 million, features a visual tool that lets users register opinions about topics by selecting from a color spectrum.",Social Network for Opinions Gets a Dose of New Money,514,0
0,News,Writers in a variety of genres tell us what new technologies mean for storytelling.,Writing Bytes,4341,0
1,News,"In a new report for its corporate clients, the banks financial strategy and solutions group said that large war chests have activist hedge funds looking for new targets abroad.","Activism Is Going Global, Citi Warns Clients",485,0
0,News,What began as a public relations predicament for American technology companies has evolved into a moral crisis that threatens the foundation of their businesses.,"Angry Over U.S. Surveillance, Tech Giants Bolster Defenses",1151,1
0,News,"Democrats say that the laws woes are cutting into the momentum they gained after the government shutdown, and that the troubles could cost them in the 2014 midterm races.",Troubled Start for Health Law Has Democrats Feeling Anxious,1147,0
1,News,What began as a public relations predicament for the companies has evolved into a moral and business crisis that threatens their businesses.,Daily Report: Tech Giants Bolster Defenses in Response to U.S. Surveillance,190,0
1,News,Assessing the government shutdowns impact. Stores plan to be open longer on Thanksgiving. How to ask people for stuff via email.,Today in Small Business: Thank You for Sharing,409,0
1,Blog,"The return, still in its early days, comes after several years of accounting scandals that pummeled their share prices and prompted scores of companies to delist from markets in the United States.",Chinese I.P.O.'s Try to Make a Comeback in U.S.,893,0
1,News,"The biggest change at Squeeze In, since my last post, has been in leadership.",Checking In on a Diner That Understands Social Media,494,0
0,Other,The first sister of Silicon Valley on online etiquette and why privacy is a Web 2.0 concern.,Randi Zuckerberg: I Really Put Myself Out There,708,0
0,Other,"Once the envy of others, the U.S. is more likely to be scrutinized these days.",Calling America: Hello? Hello? Hello? Hello?,926,1
1,News,It is not at all clear that the interface decisions Marissa Mayer has made as chief of Yahoo are paying off.,"Disruptions: Under a New Chief, Yahoo Still Seeks Its Voice",846,1
1,Blog,"The company will instead receive a $1 billion investment from institutional investors, including Fairfax Financial. John S. Chen, former chief of Sybase, will be interim chief executive.","A Takeover Bid for BlackBerry Collapses, and Its Chief Executive Vacates His Post ",1107,0
0,News,The convergence of Thanksgiving and the first day of Hanukkah offers options for an epic feast.,Holidays Holding Hands,1085,0
1,Blog,"Acknowledging that its search engine cannot answer everybodys questions, Google introduced Helpouts, for live, one-on-one video chats with experts.",Helpouts From Google Connects People With Experts Over Live Video,607,0
1,News,Bid4Spots is trying to figure out how to explain its reverse-auction process.,A Website Concludes Its Users Need More Hand-Holding,487,0
1,News,"At Who Wants to Be a Millionaire, one of the biggest challenges was to continually come up with new material.",Secrets of a Game Show Writer,1156,0
1,Blog,"Apple said that in the first six months of 2013, government groups in 43 countries demanded information about 40,000 Apple accounts or devices.",Apple Releases Report on Government Requests,490,0
1,Blog,Shareholders rejected the Oracle chiefs $78 million pay package in a nonbinding vote. But there are better ways to shrink C.E.O. pay.,"A Vote Goes Against Outsize Executive Pay, but It's Hardly a Blow",1132,0
1,Blog,"The company announced its long-awaited plan to combat upstarts, with an application-centric infrastructure that it says can be up to 93 percent cheaper than competitors.",Cisco Counters Its Young Competitors in Data Networking,430,0
1,Other,"Elizabeth Shown Mills, a genealogist, answers questions about how to use online sources, physical public records and the DNA of living relatives.","Advice on How to Research Family History, Part 1",4116,0
1,Blog,"In Googles first public statement about its barges floating near California and Maine, it said they would be used as showrooms for people to learn about new technology.",Google Gives a Hint About Its Mystery Barges,324,0
1,Blog,Investors are betting that Twitter will become wildly profitable as advertisers pay it more money to reach consumers who tweet.,Twitter's Market Valuation Suggests Wall St. Sees Huge Growth Potential ,990,0
1,Blog,The outlines of the job offer a window into what Google faces if it agrees to the latest settlement offer from the European Commission in the long-running antitrust case against the company.,Details Emerge of Potential Google Monitor in Europe,426,0
1,Blog,"Twitter closed at $44.90 a share, 73 percent above its initial public offering price. DealBook followed the first day of trading as it unfolded.","Opening With a Pop, Key Moments From Twitter's First Day of Trading",4294,0
1,Blog,"Twitter avoided the missteps that marred Facebooks initial public offering last year, as its shares closed 73 percent above its I.P.O. price, but slightly below the days opening price of $45.10.","So Far, So Good for Twitter",1257,0
1,Blog,Andre Behrens shares trends he noticed at HTML5 Dev Conf.,Trends from HTML5 Dev Conf,841,0
0,Other,The Horcn Tract was a chunk of territory that Americans forgot. Lets make sure we dont do that again in the name of border security.,A Bend in the River,1015,0
1,Blog,"Yiying Lu did not receive much money from Twitter for creating the image that became the famous Fail Whale, but it opened the door to other opportunities.","For Creator of Twitter's Whale, a 'Fail' in Name Only",611,0
1,Blog,Video and photos show the extent of the damage after powerful Typhoon Haiyan tore through the center of the Philippines.,Eyewitness Reports After Typhoon in Philippines,769,0
0,News,More colleges are finding the social media posts of their applicants  and sometimes denying admission as a result.,They Loved Your G.P.A. Then They Saw Your Tweets.,1267,0
1,Blog,"Employers need to look beyond the payroll and invest more generously in employees physical, emotional, mental and spiritual needs.",Powering Employees With More Than a Paycheck ,1002,0
1,Blog,"Wall Street has recognized the value of Twitter as an investing tool, but a question remains about how best to sift half a billion daily messages to gain an edge on the market.",Separating the Market-Moving Tweets From the Chaff,1159,0
1,Blog,"The owner was able to connect with the new exchange site without difficulty, and his first impression was quite positive.",A Business Owner's First Brush With HealthCare.gov,2083,0
1,Blog,"Anne Wojcicki, the co-founder and chief executive of 23andMe, the DNA testing start-up, discusses the future of genetics and health care.","For $99, Eliminating the Mystery of Pandora's Genetic Box ",1252,0
1,Blog,"Bitcoins emergence has brought a field of competitors. One payment system, Ripple, serves as a platform for currencies both digital and real.",The Rush to Coin Virtual Money With Real Value,1338,0
1,Blog,"As more colleges find and judge applicants social media posts, parents wonder whether their high-school-aged children should censor their online activities.","In College Admissions, Social Media Can Be a Double-Edged Sword",635,0
1,Blog,"After trying to ignore shareholder activism, companies are realizing that preparation and engagement can bring better results.",Boardrooms Rethink Tactics to Defang Activist Investors,1252,0
0,News,Senior White House officials say the administration is open to ways in which insurers can handle more enrollments and has stepped up efforts to make that possible.,Insurers Press for Way Around Healthcare.gov,1344,1
1,Blog,Journalists deliver messages from survivors to loved ones as people all over the world struggle to find out what happened to their friends and relatives.,Messages to and From Survivors of Typhoon Haiyan ,860,0
1,Blog,A detailed look at how poverty and population density worsened the losses in the Philippines typhoon.,The Poverty and Population Factors Behind Vast Typhoon Losses,627,1
1,Blog,"Soon YouTube comments will be less obscene, and possibly less revealing.",YouTube Cleaning Up Its Comments,303,0
1,Blog,"David Karp said that being bought by Yahoo had given him an education in how public companies, and merger advisers, work.","For Tumblr's Young Founder, Education in Wall Street's Ways",258,0
1,Blog,"The company said it was ending a longstanding practice called stack ranking, which required managers to grade their subordinates on a bell curve.",Microsoft Abolishes Employee Evaluation System,645,0
1,Blog,"The merger of American Airlines and US Airways now appears all but certain. | A 9-year-old girl may change the way nonprofits are run. | Fantex, the start-up promoting initial public offerings of football stars, said it was putting off its stock offe",Airline Merger on Track to Close,2023,0
1,Blog,"The new phone, the relatively bulky and expensive Moto G, will lack access to Googles app store in China, the largest of the markets for cheaper handsets.",Daily Report: Motorola's Low-End Smartphone Faces Challenges,148,0
1,Blog,"The popular online storage service is introducing a business version that offers a different take on enterprise software: The company has control, but the worker is the center of attention.",Dropbox Aims at Business,651,0
1,Blog,NECs ruggedized tablet computer is one more example of a shift by second-tier electronics companies away from the very competitive consumer market.,"A Rugged Tablet, but Not for Consumers ",473,0
1,Blog,"Wednesdays highlights from around the Web include a report that Snapchat, a photo-messaging service, rejected a $3 billion offer from Facebook. Plus, Yahoo auctions off old domains, including sandwich.com.","Today's Scuttlebot: A Snapchat Spurn, and Yahoo to Shed Sandwich.com",329,0
1,Blog,"The cloud-computing part of Amazon announced businesses aimed at increasing the number of people it touches, including one to make iPads and similar devices work like desktops.",Amazon Web Services Gets Personal and Pretty,505,0
1,Blog,"The Google lawyer who oversees national security requests testified before Congress Wednesday, while unofficially, Google engineers lambasted the government for surveillance.",Google Employees Speak Out About Government Spying,449,0
1,Other,A dispiriting conflict in Seattle shows exactly why the middle class is having trouble getting ahead.,Under My Thumb,957,0
1,Blog,A judge dismissed a lawsuit by the Authors Guild that claimed making books searchable was a violation of copyright laws.,Daily Report: Google's Scanning of Books for Search Upheld by Court,155,0
1,Blog,London has global finance. Berlin has a thriving local arts and music community. And Helsinki has its wintry weather. That was the message at a recent conference in Finlands capital.,Finns Pitch Frightful Weather as a Competitive Advantage,756,0
1,Blog,"In an unusually detailed presentation, one of the brains behind Amazon Web Services described how it was remaking computers for a global scale.",Amazon Bares Its Computers,800,0
1,Blog,"Last year, Evan Spiegel, a co-founder of SnapChat, was busy wrapping up school projects at Stanford. Now, Mr. Spiegel is turning down multibillion dollar acquisition attempts.","Snapchat, How Quickly You Have Grown",524,0
1,Blog,Virtue as vice: The new normal?,"Secular Stagnation, Coalmines, Bubbles, and Larry Summers",1762,1
1,Blog,"Sony said consumers bought one million of the companys new video game console, the PlayStation 4, in the products first 24 hours on the market.",PlayStation 4 Starts Strong Despite Reports of Defects,455,0
1,Other,Nine start-up founders recounted the moment they had to decide whether to sell or stay independent  when the money was on the table and the future was unpredictable.,Start-Up Leaders Recall Choice to Cash In or Stay Independent,2534,0
1,Blog,"Some of the top financial government officials appointed in the Obama administrations first term have moved into the private sector, while others are taking on new posts in Washington.",Obama's First-Term Finance Team: Where Are They Now?,749,0
1,Blog,"My writing brain has been waiting for something exactly like the dizzyingly overfull, warp-speed web.",The Internet: A Welcome Distraction,1251,0
1,Blog,"Google, Yahoo and other technology companies are feverishly enabling new security features in an effort to assure users that they are doing everything possible to secure their data.","After N.S.A. Disclosures, Yahoo Moves to Encrypt Internal Traffic",295,0
0,News,"Businesses are forced to adapt, or risk disappearing, in a country where the pace of change has been compressed into months, not decades.","As Myanmar Modernizes, Old Trades Are Outpaced by New Competitors",976,0
1,Blog,The two-month old company said it hired Hal Barron as president for research and development and David Botstein as the chief scientific officer.,"Calico, Google Health Venture, Names New Hires",382,0
1,Blog,"When I have questions about I.V.F., pregnancy and miscarriage, the fertility boards are always there with 25 conflicting answers, and the opportunity to immerse myself in hundreds of stories.",Advanced Maternal Age Mother Seeks a Big Fat Positive Pregnancy Test,658,0
1,Blog,"A nearly full house showed up at this years event, the last one with Steven A. Ballmer as the companys chief executive.",Emotion at Final Shareholder Meeting for Microsoft's Ballmer,414,0
1,Other,How profound are the political implications of putting peoples well-being in the hands of bureaucrats armed with inadequate technological expertise?,The Obamacare Crisis,2559,0
1,Other,"Elizabeth Shown Mills, a genealogist and historical writer, discusses tracing an ex-slave businessman,  unearthing  pre-Ellis Island  names and other issues related to genealogy.","Advice on How to Research Family History, Part 3",3291,0
1,Blog,"A proposal by Senator Max Baucus to revise international tax rules would help financial services firms that tend to have high effective tax rates, the author writes.",Wall Street Could Benefit From Tax Proposal,444,0
0,Other,A black market of vulnerable kids is thriving and drawing pedophiles. It&#8217;s emblematic of how our society neglects children.,When Children Are Traded,815,0
0,News,"Republican strategists say they intend to keep Democrats on their heels through a multilayered, sequenced assault on President Obamas signature legislation.",G.O.P. Maps Out Waves of Attacks Over Health Law,1152,0
1,Blog,AT&T and Verizon Wireless face shareholder resolutions demanding more disclosure about the companies role in handing over customer data to the government.,Daily Report: Pressure Mounts on Wireless Providers Over U.S. Surveillance Efforts,212,0
1,Blog,"There are signs that tech companies are hiring more women, but women appear to still represent far fewer than half of all new hires in the industry.",An Uptick in the Hiring of Women for Tech Jobs,385,0
0,News,The trouble isnt that Manhattan is changing. The trouble lies in what exactly its starting to become.,A Reason to Root for Dubai on the Hudson,1910,0
1,Blog,Fear of government surveillance has led Twitter to be the latest company to make the encryption on its communications much harder to crack.,Twitter Toughening Its Security to Thwart Government Snoops,767,0
1,Blog,"The programs from big corporations, which offer start-ups with office space, contacts with prospective clients and often early-stage investment, can have advantages for both sides.",Corporate Incubators Popping Up in Europe,937,0
0,News,Interviews and documents offer new details into how the rollout of President Obamas signature program turned into a major humiliation.,Tension and Flaws Before Health Website Crash,1672,1
1,Blog,"John C. Malone, the chairman of Liberty Media, is working behind the scenes to gain control of Time Warner Cable, seeking a second act in an industry he once dominated.","Once Cable's King, Malone Aims to Regain His Crown",1422,0
0,Other,How we increase the global food supply over the next few decades will determine agriculture&#8217;s sustainability.,Iowa in the Amazon,1264,1
0,Other,Would a law providing for treatment of Internet gaming addiction actually help players to recover?,Life Inside a PlayStation,1205,0
1,Blog,"Despite mounting interest in Bitcoin from investors, the virtual universe has spawned a few dozen alternatives, with varying reserves, computer mining requirements and privacy.",In Bitcoin's Orbit: Rival Virtual Currencies Vie for Acceptance,1089,0
0,News,"As the largess from tech companies has flowed into San Francisco, some residents say their workers are driving up housing prices and spoiling the citys bohemian identity.",Backlash by the Bay: Tech Riches Alter a City,1402,0
1,Blog,"Love Canal had bigger impacts on environmental policy than human health, followup studies show.",Revisiting Love Canal,487,0
1,Blog,"PrimeSenses innovations contributed to the early development of Kinect, Microsofts motion-sensing camera, and Apple has demonstrated interest in the technology.",Apple Buys 3-D Sensor Company PrimeSense,231,0
1,Blog,"Apple over the weekend confirmed its acquisition of PrimeSense, a 3-D sensor company that could help Apple unlock new applications for devices in the living room and beyond.","For Apple, 3-D Sensors Have Potential Beyond TV",430,0
1,Blog,"Microsoft said it sold more than one million Xbox One consoles during the products first 24 hours on sale. And like its rival Sony, Microsoft also downplayed reports of defective consoles.",Xbox One Release Follows Familiar Pattern,382,0
1,Blog,The National Security Agency may have been able to eavesdrop on Google and Yahoo users by infiltrating a weak spot in the Internet giants security: the fiber-optic cables that connect data centers around the world.,Daily Report: N.S.A. May Have Tapped Internet Cable Links  ,268,0
0,News,"A rare collision of ill-timed rain, wild animals, and a growing love affair between China and the pecan has led to the worst supply in years, and grocery store prices are up by about 30 percent.","No Pecan Pie? Thank China, Rain and Pigs",1136,1
1,Blog,"As a result of attention and new places to shop, dozens of digital currencies like Bitcoin, which passed $1,000 a coin for the first time, continued to grow rapidly this week.",A Surge in Value for Bitcoin and Currencies Similar to It,416,0
1,Blog,"After 4.5 billion years in the farthest reaches of the solar system, Comet ISON may provide clues on how the bits of dust and ice came together to form planets.",The Seeming Resurrection of Comet ISON,416,0
1,Blog,"Some stories that Bloomberg runs are considered too sensitive to run in China, raising questions about a clash of journalistic ideals with commercial interests.",Bloomberg Code Keeps Articles From Chinese Eyes,1120,0
1,Blog,"The author recalls, more than a chief minister of the state, he was a character of folklore for us.","In Bihar Village, an Enduring Love for Lalu Prasad Yadav ",1499,0
0,Other,Young adults born after 1980 are more altruistic than they are given credit for.,Millennial Searchers,1346,1
0,Other,Extending the human life span would diminish our lives.,On Dying After Your Time,1001,0
1,Blog,"For Andr Balazs, the owner of such hotels as the Standard, the Mercer and the Chateau Marmont, ugliness is the enemy and perfection is in the details.","Business of Style | Location, Location, Location",1662,0
